score,review,5star,4star,3star,2star,1star,writer,actor,genre,country,language,Premiere,season,Episode,Episode Length,aka,IMDb,name,link-href,director,channel,permission
8.2,43739人评价,40.5%,40.5%,22.8%,3.7%,1.0%,编剧: 梁振华 / 陈萱 / 初征 / 韩可一 / 何庆平 / 胡雅婷 / 姜大乔 / 李花 / 李正虎 / 刘沈 / 刘丹 / 秦文 / 曲江涛 / 苏蓬 / 王海峰 / 王琬晴 / 潇雅 / 余思 /,王凯 / 王劲松 / 靳东 / 刘奕君 / 赵丽颖 / 王一博 / 王俊凯 / 侯勇 / 杨童舒 / 李一桐 / 陈晓 / 邓伦 / 侯明昊 / 张雪迎 / 林永健 / 严屹宽 / 彭小苒 / 陈恒 / 成毅 / 陆毅 / 袁冰妍 / 张婧仪 / 董璇 / 张嘉倪 / 王圣迪 / 杨了 / 李锐 / 黄品沅 / 张晶晶 / 索朗旺姆 / 普布次仁 / 宁心 / 章煜奇 / 李梦男 / 刘天佐 / 刘宥畅 / 刘磊磊 / 次仁央坚 / 索娜曲吉 / 格尔·才让卓玛 / 赤列白姆 / 梦晨 / 牛骏峰 / 赵珞然 / 谭松韵 / 平安 / 于晓光 / 邵杰睿 / 潘悦 / 王若麟 / 张欢 / 黄星羱 / 晋松 / 贺刚 / 李浩轩 / 代旭 / 王佳宇 / 田昊 / 周澄奥 / 杨猛 / 石凯 / 高禺川 / 陈昱彤 / 李兰迪 / 于月仙 / 房子斌 / 叶晞月 / 郭涛 / 黄健翔 / 赵雷棋 / 刘頔 / 淏楠 / 徐多多 / 陈都灵 / 乔振宇 / 张隽溢 / 荣梓杉 / 林昕宜 / 吴彦姝 / 崔可法 / 张世会 / 啜妮 / 曹磊 / 娜仁花 / 左小青 / 刘妍 / 杨颖 / 印小天 / 黄杨钿甜 / 岳跃利 / 陈若轩 / 孔琳 / 李威 / 陈思宇 / 节冰 / 张欣媚 / 千喆 / 斯力更 / 李昂 / 黄婷 / 邱嘉棋 / 战菁一 / 罗予彤 / 林鹏 / 侯祥玲 / 薛闻君 / 仉上明珠 / 吕兆阳 / 经超 / 盛一伦 / 赵昭仪 / 舒耀瑄 / 赵恒煊 / 吴磊 / 张艺兴 / 王鸥 / 李菁 / 尹铸胜 / 陶红 / 余承恩 / 何蓝逗 / 赵轩 / 柯颖 / 郭晓东 / 刘钧 / 周中和 / 汪晴 / 肖然心 / 白泽泽 / 佟梦实 / 王鑫 / 孙浩涪 / 许晓诺 / 王鹏翔 / 韩远琪 / 冯绍峰 / 张慧雯 / 岳旸 / 吴恙 / 王建新 / 郭昊伦 / 赵千紫 / 冯青 / 邱林 / 肖燃 / 任程伟 / 刘芸 / 陈子由 / 雨婷儿 / 冉旭 / 厉梦帆 / 何黛翎 / 朱姿诺 / 汪涵 / 杨采钰 / 扈耀之 / 王莎莎 / 乔鸣麟 / 方向 / 周钦霖 / 陈伟栋 / 王迅 / 杨皓宇 / 傅宜省 / 黄烁文 / 张屹杨 / 刘威 / 施京明 / 吴施乐 / 朱峰 / 董玖合 / 胡可 / 傅迦 / 王思懿 / 张玟芊 / 张曦文 / 冯棉 / 丁子迪 / 杨晓丹 / 余骁睿 / 孙坚 / 林江国 / 孙锡堃 / 王艺朴 / 赵子麒 / 葛铮 / 王冠淇 / 张云龙 / 刘帅良 / 周波 / 董向荣 / 王博 / 于湉 / 卢勉达 / 程兴凯 / 赵宏飞 / 祖峰 / 袁姗姗 / 公磊 / 郑伟 / 张喜前 / 尼玛颂宋 / 龙勇诚 / 马少骅 / 江一燕 / 曹骏 / 维妮 / 葛晓凤 / 吴倩 / 张宁江 / 牟星 / 李莎旻子 / 苏梦迪 / 廖京生 / 常铖 / 李沐然 / 果靖霖 / 万鹏 / 张陆 / 马苏 / 冯国强 / 张亚坤 / 傅宜箴 / 井柏然 / 李乃文 / 张志坚 / 徐佳 / 李亭哲 / 陆思恒 / 秦俊杰 / 蒋梦婕 / 李建义 / 由立平 / 雷海为 / 黄奕 / 王亚楠 / 鄂靖文 / 衣云鹤 / 张优 / 赵奂然更多...,类型: 剧情,制片国家/地区: 中国大陆,语言: 汉语普通话,2021-05-04(中国大陆),,集数: 40,单集片长: 30分钟,又名: Faith Makes Great,IMDb: tt14792336,理想照耀中国,https://www.douban.com/doubanapp/dispatch?uri=/tv/35209733,导演: 傅东育 / 郭廷波 / 韩可一 / 洪泠 / 焦永亮 / 金晔 / 毛溦 / 曲江涛 / 王硕 / 王为 / 王元 / 姚铂 / 赵小鸥 / 赵小溪 / 郑世龙 / 周涤非,爱奇艺视频,VIP免费观看
8.2,43739人评价,40.5%,40.5%,22.8%,3.7%,1.0%,编剧: 梁振华 / 陈萱 / 初征 / 韩可一 / 何庆平 / 胡雅婷 / 姜大乔 / 李花 / 李正虎 / 刘沈 / 刘丹 / 秦文 / 曲江涛 / 苏蓬 / 王海峰 / 王琬晴 / 潇雅 / 余思 /,王凯 / 王劲松 / 靳东 / 刘奕君 / 赵丽颖 / 王一博 / 王俊凯 / 侯勇 / 杨童舒 / 李一桐 / 陈晓 / 邓伦 / 侯明昊 / 张雪迎 / 林永健 / 严屹宽 / 彭小苒 / 陈恒 / 成毅 / 陆毅 / 袁冰妍 / 张婧仪 / 董璇 / 张嘉倪 / 王圣迪 / 杨了 / 李锐 / 黄品沅 / 张晶晶 / 索朗旺姆 / 普布次仁 / 宁心 / 章煜奇 / 李梦男 / 刘天佐 / 刘宥畅 / 刘磊磊 / 次仁央坚 / 索娜曲吉 / 格尔·才让卓玛 / 赤列白姆 / 梦晨 / 牛骏峰 / 赵珞然 / 谭松韵 / 平安 / 于晓光 / 邵杰睿 / 潘悦 / 王若麟 / 张欢 / 黄星羱 / 晋松 / 贺刚 / 李浩轩 / 代旭 / 王佳宇 / 田昊 / 周澄奥 / 杨猛 / 石凯 / 高禺川 / 陈昱彤 / 李兰迪 / 于月仙 / 房子斌 / 叶晞月 / 郭涛 / 黄健翔 / 赵雷棋 / 刘頔 / 淏楠 / 徐多多 / 陈都灵 / 乔振宇 / 张隽溢 / 荣梓杉 / 林昕宜 / 吴彦姝 / 崔可法 / 张世会 / 啜妮 / 曹磊 / 娜仁花 / 左小青 / 刘妍 / 杨颖 / 印小天 / 黄杨钿甜 / 岳跃利 / 陈若轩 / 孔琳 / 李威 / 陈思宇 / 节冰 / 张欣媚 / 千喆 / 斯力更 / 李昂 / 黄婷 / 邱嘉棋 / 战菁一 / 罗予彤 / 林鹏 / 侯祥玲 / 薛闻君 / 仉上明珠 / 吕兆阳 / 经超 / 盛一伦 / 赵昭仪 / 舒耀瑄 / 赵恒煊 / 吴磊 / 张艺兴 / 王鸥 / 李菁 / 尹铸胜 / 陶红 / 余承恩 / 何蓝逗 / 赵轩 / 柯颖 / 郭晓东 / 刘钧 / 周中和 / 汪晴 / 肖然心 / 白泽泽 / 佟梦实 / 王鑫 / 孙浩涪 / 许晓诺 / 王鹏翔 / 韩远琪 / 冯绍峰 / 张慧雯 / 岳旸 / 吴恙 / 王建新 / 郭昊伦 / 赵千紫 / 冯青 / 邱林 / 肖燃 / 任程伟 / 刘芸 / 陈子由 / 雨婷儿 / 冉旭 / 厉梦帆 / 何黛翎 / 朱姿诺 / 汪涵 / 杨采钰 / 扈耀之 / 王莎莎 / 乔鸣麟 / 方向 / 周钦霖 / 陈伟栋 / 王迅 / 杨皓宇 / 傅宜省 / 黄烁文 / 张屹杨 / 刘威 / 施京明 / 吴施乐 / 朱峰 / 董玖合 / 胡可 / 傅迦 / 王思懿 / 张玟芊 / 张曦文 / 冯棉 / 丁子迪 / 杨晓丹 / 余骁睿 / 孙坚 / 林江国 / 孙锡堃 / 王艺朴 / 赵子麒 / 葛铮 / 王冠淇 / 张云龙 / 刘帅良 / 周波 / 董向荣 / 王博 / 于湉 / 卢勉达 / 程兴凯 / 赵宏飞 / 祖峰 / 袁姗姗 / 公磊 / 郑伟 / 张喜前 / 尼玛颂宋 / 龙勇诚 / 马少骅 / 江一燕 / 曹骏 / 维妮 / 葛晓凤 / 吴倩 / 张宁江 / 牟星 / 李莎旻子 / 苏梦迪 / 廖京生 / 常铖 / 李沐然 / 果靖霖 / 万鹏 / 张陆 / 马苏 / 冯国强 / 张亚坤 / 傅宜箴 / 井柏然 / 李乃文 / 张志坚 / 徐佳 / 李亭哲 / 陆思恒 / 秦俊杰 / 蒋梦婕 / 李建义 / 由立平 / 雷海为 / 黄奕 / 王亚楠 / 鄂靖文 / 衣云鹤 / 张优 / 赵奂然更多...,类型: 剧情,制片国家/地区: 中国大陆,语言: 汉语普通话,2021-05-04(中国大陆),,集数: 40,单集片长: 30分钟,又名: Faith Makes Great,IMDb: tt14792336,理想照耀中国,https://www.douban.com/doubanapp/dispatch?uri=/tv/35209733,导演: 傅东育 / 郭廷波 / 韩可一 / 洪泠 / 焦永亮 / 金晔 / 毛溦 / 曲江涛 / 王硕 / 王为 / 王元 / 姚铂 / 赵小鸥 / 赵小溪 / 郑世龙 / 周涤非,腾讯视频,VIP免费观看
8.2,43739人评价,40.5%,40.5%,22.8%,3.7%,1.0%,编剧: 梁振华 / 陈萱 / 初征 / 韩可一 / 何庆平 / 胡雅婷 / 姜大乔 / 李花 / 李正虎 / 刘沈 / 刘丹 / 秦文 / 曲江涛 / 苏蓬 / 王海峰 / 王琬晴 / 潇雅 / 余思 /,王凯 / 王劲松 / 靳东 / 刘奕君 / 赵丽颖 / 王一博 / 王俊凯 / 侯勇 / 杨童舒 / 李一桐 / 陈晓 / 邓伦 / 侯明昊 / 张雪迎 / 林永健 / 严屹宽 / 彭小苒 / 陈恒 / 成毅 / 陆毅 / 袁冰妍 / 张婧仪 / 董璇 / 张嘉倪 / 王圣迪 / 杨了 / 李锐 / 黄品沅 / 张晶晶 / 索朗旺姆 / 普布次仁 / 宁心 / 章煜奇 / 李梦男 / 刘天佐 / 刘宥畅 / 刘磊磊 / 次仁央坚 / 索娜曲吉 / 格尔·才让卓玛 / 赤列白姆 / 梦晨 / 牛骏峰 / 赵珞然 / 谭松韵 / 平安 / 于晓光 / 邵杰睿 / 潘悦 / 王若麟 / 张欢 / 黄星羱 / 晋松 / 贺刚 / 李浩轩 / 代旭 / 王佳宇 / 田昊 / 周澄奥 / 杨猛 / 石凯 / 高禺川 / 陈昱彤 / 李兰迪 / 于月仙 / 房子斌 / 叶晞月 / 郭涛 / 黄健翔 / 赵雷棋 / 刘頔 / 淏楠 / 徐多多 / 陈都灵 / 乔振宇 / 张隽溢 / 荣梓杉 / 林昕宜 / 吴彦姝 / 崔可法 / 张世会 / 啜妮 / 曹磊 / 娜仁花 / 左小青 / 刘妍 / 杨颖 / 印小天 / 黄杨钿甜 / 岳跃利 / 陈若轩 / 孔琳 / 李威 / 陈思宇 / 节冰 / 张欣媚 / 千喆 / 斯力更 / 李昂 / 黄婷 / 邱嘉棋 / 战菁一 / 罗予彤 / 林鹏 / 侯祥玲 / 薛闻君 / 仉上明珠 / 吕兆阳 / 经超 / 盛一伦 / 赵昭仪 / 舒耀瑄 / 赵恒煊 / 吴磊 / 张艺兴 / 王鸥 / 李菁 / 尹铸胜 / 陶红 / 余承恩 / 何蓝逗 / 赵轩 / 柯颖 / 郭晓东 / 刘钧 / 周中和 / 汪晴 / 肖然心 / 白泽泽 / 佟梦实 / 王鑫 / 孙浩涪 / 许晓诺 / 王鹏翔 / 韩远琪 / 冯绍峰 / 张慧雯 / 岳旸 / 吴恙 / 王建新 / 郭昊伦 / 赵千紫 / 冯青 / 邱林 / 肖燃 / 任程伟 / 刘芸 / 陈子由 / 雨婷儿 / 冉旭 / 厉梦帆 / 何黛翎 / 朱姿诺 / 汪涵 / 杨采钰 / 扈耀之 / 王莎莎 / 乔鸣麟 / 方向 / 周钦霖 / 陈伟栋 / 王迅 / 杨皓宇 / 傅宜省 / 黄烁文 / 张屹杨 / 刘威 / 施京明 / 吴施乐 / 朱峰 / 董玖合 / 胡可 / 傅迦 / 王思懿 / 张玟芊 / 张曦文 / 冯棉 / 丁子迪 / 杨晓丹 / 余骁睿 / 孙坚 / 林江国 / 孙锡堃 / 王艺朴 / 赵子麒 / 葛铮 / 王冠淇 / 张云龙 / 刘帅良 / 周波 / 董向荣 / 王博 / 于湉 / 卢勉达 / 程兴凯 / 赵宏飞 / 祖峰 / 袁姗姗 / 公磊 / 郑伟 / 张喜前 / 尼玛颂宋 / 龙勇诚 / 马少骅 / 江一燕 / 曹骏 / 维妮 / 葛晓凤 / 吴倩 / 张宁江 / 牟星 / 李莎旻子 / 苏梦迪 / 廖京生 / 常铖 / 李沐然 / 果靖霖 / 万鹏 / 张陆 / 马苏 / 冯国强 / 张亚坤 / 傅宜箴 / 井柏然 / 李乃文 / 张志坚 / 徐佳 / 李亭哲 / 陆思恒 / 秦俊杰 / 蒋梦婕 / 李建义 / 由立平 / 雷海为 / 黄奕 / 王亚楠 / 鄂靖文 / 衣云鹤 / 张优 / 赵奂然更多...,类型: 剧情,制片国家/地区: 中国大陆,语言: 汉语普通话,2021-05-04(中国大陆),,集数: 40,单集片长: 30分钟,又名: Faith Makes Great,IMDb: tt14792336,理想照耀中国,https://www.douban.com/doubanapp/dispatch?uri=/tv/35209733,导演: 傅东育 / 郭廷波 / 韩可一 / 洪泠 / 焦永亮 / 金晔 / 毛溦 / 曲江涛 / 王硕 / 王为 / 王元 / 姚铂 / 赵小鸥 / 赵小溪 / 郑世龙 / 周涤非,优酷视频,VIP免费观看
8.1,41360人评价,28.8%,28.8%,18.0%,2.6%,0.3%,编剧: 陈烨 / 竹林闲者,曹云图 / 小连杀 / 宝木中阳,类型: 剧情 / 动画 / 冒险,制片国家/地区: 中国大陆,语言: 汉语普通话,2021-09-24(中国大陆),季数: 4,集数: 12,单集片长: 24分钟,又名: 一人之下 4,,一人之下 第四季,https://www.douban.com/doubanapp/dispatch?uri=/tv/35169989,导演: 陈烨,腾讯视频,VIP免费观看
6.1,84512人评价,4.6%,4.6%,54.5%,19.2%,2.9%,编剧: 黄磊 / 郭思含 / 张昕,周迅 / 黄磊 / 唐艺昕 / 涂松岩 / 刘莉莉 / 秦海璐 / 韩童生 / 冯雷 / 范世錡 / 吴彼 / 周翊然 / 向涵之 / 曲哲明 / 张博鑫 / 刘芳 / 鲍大志 / 于慧 / 张棪琰 / 侯长荣 / 刘晨霞 / 金溪 / 刘家祎 / 钟丽丽 / 祁忆 / 钟艾霖 / 杨平友 / 杨智迪 / 红花 / 张圣岳更多...,类型: 剧情 / 家庭,制片国家/地区: 中国大陆,语言: 汉语普通话,2021-12-11(中国大陆),,集数: 45,单集片长: 45分钟,又名: A Little Mood For Love / Xiaomin's Home,IMDb: tt17322662,小敏家,https://www.douban.com/doubanapp/dispatch?uri=/tv/35203343,导演: 汪俊,优酷视频,VIP免费观看
8.6,126855人评价,41.3%,41.3%,9.3%,1.2%,0.5%,,马东 / 黄渤 / 徐峥 / 于和伟 / 李诞 / 金靖 / 严尚嘉 / 蒋诗萌 / 郭大宝 / 史策 / 刘胜瑛 / 张娜娜 / 潘越 / 尹贝希 / 林慧颖 / 小鹿 / 璎宁 / 韩晶如 / 武六七 / 周铁男 / 扬凡 / 单冠朝 / 王化诚 / 孙天宇 / 刘思维 / 王皓 / 蒋易 / 李栋 / 陈天明 / 杜康 / 沈驰 / 梦涵 / 庄园 / 朱毅 / 土豆 / 吕严 / 黄澄澄 / 东靖川 / 顾宇峰 / 宋木子 / 合文俊 / 李飞 / 李秋盟 / 周仕麒 / 曹牧之 / 王梓 / 常诚 / 顿珠 / 周易铎 / 宗俊涛 / 强咚咚 / 杨雨光 / 闫佩伦 / 张祐维 / 唐马鹿 / 周泽平 / 蒋龙 / 张弛 / 刘大锁 / 欧剑宇 / 六兽 / 刘天池 / 于奥 / 叶浏更多...,类型: 真人秀,制片国家/地区: 中国大陆,语言: 汉语普通话,2021-10-15(中国大陆),,集数: 12,单集片长: 120分钟,又名: 一喜 / 喜剧大赛 / Super Sketch Show / 超级小品秀,IMDb: tt23320840,一年一度喜剧大赛,https://www.douban.com/doubanapp/dispatch?uri=/tv/35467072,,,
6.1,160887人评价,4.1%,4.1%,57.3%,16.7%,2.1%,编剧: 刘安琪 / 沈娟 / 李宗凡,潘粤明 / 张雨绮 / 姜超 / 李晨 / 梁天 / 王奎荣 / 佟磊 / 胡晓光 / 季东燃 / 赵昱童 / 郑伊鸣 / 梁栋 / 黄婧仪 / 杨潇洒更多...,类型: 剧情 / 动作 / 冒险,制片国家/地区: 中国大陆,语言: 汉语普通话,2021-08-30(中国大陆),,集数: 16,,又名: 鬼吹灯之云南虫谷 / The Worm Valley / Candle in the Tomb: The Worm Valley / Mojin: The Worm Valley,IMDb: tt15299712,云南虫谷,https://www.douban.com/doubanapp/dispatch?uri=/tv/35042912,导演: 费振翔 / 李磊,腾讯视频,VIP免费观看
3.2,413013人评价,3.0%,3.0%,10.9%,12.2%,69.9%,编剧: 常佳 / 青浼,许凯 / 程潇 / 翟潇闻 / 姚弛 / 周翊然 / 肖凯中 / 灵超 / 王若珊 / 米热 / 高寒 / 王一钧 / 戚砚笛 / 孙凯 / 崔绍阳更多...,类型: 剧情 / 爱情,制片国家/地区: 中国大陆,语言: 汉语普通话,2021-06-23(中国大陆),,集数: 31,单集片长: 45分钟,又名: Falling into your smile,IMDb: tt11290960,你微笑时很美,https://www.douban.com/doubanapp/dispatch?uri=/tv/30148173,导演: 裘仲维,腾讯视频,VIP免费观看
9.2,40178人评价,65.0%,65.0%,5.8%,0.4%,0.0%,编剧: 舒奕橙 / 于孟佳 / 李佳炫,边江 / 申秋香 / 赵毅 / 阎萌萌 / 赵梦娇 / 惠龙 / 白雪岑更多...,类型: 动作 / 动画 / 武侠,制片国家/地区: 中国大陆,语言: 汉语普通话,2021-04-29(中国大陆),季数: 4,集数: 13,单集片长: 27分钟,又名: 画江湖之不良人Ⅳ / 画江湖之不良人 第四季 / 画江湖之不良人 第4季,IMDb: tt23050458,画江湖之不良人4,https://www.douban.com/doubanapp/dispatch?uri=/tv/34896010,导演: 舒奕橙,腾讯视频,VIP免费观看
4.4,34761人评价,4.6%,4.6%,22.0%,31.2%,33.9%,编剧: 郝慧,鞠婧祎 / 郑业成 / 米热 / 孙艺宁 / 沈瑶 / 郑繁星 / 朱泳腾 / 王汀更多...,类型: 剧情 / 爱情,制片国家/地区: 中国大陆,语言: 汉语普通话,2021-08-26(中国大陆),,集数: 24,单集片长: 43分钟,,,满月之下请相爱,https://www.douban.com/doubanapp/dispatch?uri=/tv/35234634,导演: 李海蜀 / 黄彦威,爱奇艺视频,VIP免费观看
4.4,34761人评价,4.6%,4.6%,22.0%,31.2%,33.9%,编剧: 郝慧,鞠婧祎 / 郑业成 / 米热 / 孙艺宁 / 沈瑶 / 郑繁星 / 朱泳腾 / 王汀更多...,类型: 剧情 / 爱情,制片国家/地区: 中国大陆,语言: 汉语普通话,2021-08-26(中国大陆),,集数: 24,单集片长: 43分钟,,,满月之下请相爱,https://www.douban.com/doubanapp/dispatch?uri=/tv/35234634,导演: 李海蜀 / 黄彦威,芒果TV,VIP免费观看
7.5,153150人评价,16.5%,16.5%,30.5%,3.4%,0.7%,编剧: 王雄成,张新成 / 梁洁 / 赵志伟 / 王薇 / 周士原 / 苏勋伦 / 安戈 / 黄海冰 / 谢雨桐更多...,类型: 剧情 / 爱情,制片国家/地区: 中国大陆,语言: 汉语普通话,2021-06-17(中国大陆),,集数: 26,单集片长: 45分钟,又名: The Day of Becoming You,IMDb: tt14792350,变成你的那一天,https://www.douban.com/doubanapp/dispatch?uri=/tv/35231321,导演: 王征,爱奇艺视频,VIP免费观看
5.1,92269人评价,18.3%,18.3%,15.7%,25.4%,32.1%,编剧: 十四阙,成毅 / 张予曦 / 韩栋 / 宣璐 / 何晟铭 / 姚奕辰 / 何中华 / 习雪 / 谷雪儿 / 李俊逸 / 傅方俊 / 杨肸子 / 徐思雨 / 韩承羽 / 白澍更多...,类型: 爱情 / 悬疑 / 古装,制片国家/地区: 中国大陆,语言: 汉语普通话,2021-08-08(中国大陆),,集数: 49,单集片长: 50分钟,又名: 梦醒长安 / 北宫 / 北宫紫衣局 / Awakening in Chang'an,IMDb: tt15267458,与君歌,https://www.douban.com/doubanapp/dispatch?uri=/tv/35096882,导演: 刘国楠 / 赵立军,芒果TV,VIP免费观看
7.8,124885人评价,20.3%,20.3%,22.6%,3.0%,0.4%,编剧: 王小枪,郭京飞 / 谭卓 / 颜丙燕 / 宁理 / 孙佳雨 / 王天辰 / 刘帅良 / 何蓝逗 / 黄尧 / 张月 / 刘威葳 / 海一天 / 焦刚 / 赵滨 / 林鹏 / 路宏 / 张皓然 / 陶灏景 / 王婉娟 / 房子斌 / 巩峥 / 田岷 / 史奕 / 李宏磊 / 高睿菲儿 / 金志浩 / 姜峰 / 王鑫 / 周铁 / 从瑞麟 / 李明珠 / 刘涛 / 姚岗 / 程诚 / 孙弋惟 / 刘若谷 / 杨轶 / 王堃 / 满林 / 廉赛 / 吕清超 / 孙敏 / 李至强 / 陈靖可 / 肖龙 / 孙天宇 / 刘頔 / 陈斌 / 曾昂 / 刘骁元 / 李燕生 / 王晨 / 宁楚更多...,类型: 剧情 / 悬疑,制片国家/地区: 中国大陆,语言: 汉语普通话,2021-12-16(中国大陆),,集数: 37,单集片长: 45分钟,又名: Enemy,IMDb: tt16606418,对手,https://www.douban.com/doubanapp/dispatch?uri=/tv/35235428,导演: 卢伦常,爱奇艺视频,VIP免费观看
8.1,66640人评价,31.2%,31.2%,17.9%,3.1%,0.6%,编剧: 李豪凌,杨天翔 / 苏尚卿 / 李诗萌 / 赵熠彤 / 郭浩然,类型: 动画,制片国家/地区: 中国大陆,语言: 汉语普通话,2021-04-30(中国大陆),,集数: 11,单集片长: 24分钟,,,时光代理人,https://www.douban.com/doubanapp/dispatch?uri=/tv/35263440,导演: 李豪凌,哔哩哔哩,VIP免费观看
6.3,256465人评价,10.2%,10.2%,42.9%,16.6%,6.0%,编剧: 青枚 / 武聪,黄轩 / 王一博 / 宋茜 / 宋轶 / 咏梅 / 刘端端 / 张铎 / 张俪 / 张晞临 / 高曙光 / 施羽 / 宁文彤 / 冯晖 / 郑家彬 / 蒋龙 / 张峻鸣 / 韩帅 / 刘梦珂 / 刘恩佳 / 张芷箖 / 宁小花 / 李俊贤 / 王漪淼 / 王霏 / 令卓 / 蔡卓音 / 张兴泽 / 孟秀 / 易照博 / 王伟华 / 曾一萱 / 从瑞麟 / 韩朔 / 赵茜 / 李淑婷 / 李晟烨 / 何星雨 / 于永海 / 李子峰 / 宫正楠 / 言杰 / 魏辰妃 / 胡博 / 吴濠 / 褚翰更多...,类型: 剧情 / 悬疑 / 古装,制片国家/地区: 中国大陆,语言: 汉语普通话,2021-12-01(中国大陆),,集数: 39,单集片长: 45分钟,又名: 洛阳,IMDb: tt16527564,风起洛阳,https://www.douban.com/doubanapp/dispatch?uri=/tv/33442334,导演: 谢泽,爱奇艺视频,VIP免费观看
6.3,256465人评价,10.2%,10.2%,42.9%,16.6%,6.0%,编剧: 青枚 / 武聪,黄轩 / 王一博 / 宋茜 / 宋轶 / 咏梅 / 刘端端 / 张铎 / 张俪 / 张晞临 / 高曙光 / 施羽 / 宁文彤 / 冯晖 / 郑家彬 / 蒋龙 / 张峻鸣 / 韩帅 / 刘梦珂 / 刘恩佳 / 张芷箖 / 宁小花 / 李俊贤 / 王漪淼 / 王霏 / 令卓 / 蔡卓音 / 张兴泽 / 孟秀 / 易照博 / 王伟华 / 曾一萱 / 从瑞麟 / 韩朔 / 赵茜 / 李淑婷 / 李晟烨 / 何星雨 / 于永海 / 李子峰 / 宫正楠 / 言杰 / 魏辰妃 / 胡博 / 吴濠 / 褚翰更多...,类型: 剧情 / 悬疑 / 古装,制片国家/地区: 中国大陆,语言: 汉语普通话,2021-12-01(中国大陆),,集数: 39,单集片长: 45分钟,又名: 洛阳,IMDb: tt16527564,风起洛阳,https://www.douban.com/doubanapp/dispatch?uri=/tv/33442334,导演: 谢泽,芒果TV,VIP免费观看
6.2,209302人评价,5.6%,5.6%,50.7%,17.8%,3.6%,编剧: 孔优优 / 陈维涵,赵丽颖 / 肖央 / 董子健 / 姚安濂 / 刘琳 / 常铖 / 李强 / 郝平 / 王鑫 / 姜卓君 / 孙绍龙 / 边天扬 / 李光复 / 周奇 / 王茂蕾 / 高露 / 耿乐 / 常戎 / 张昊唯 / 刘桦更多...,类型: 悬疑 / 犯罪,制片国家/地区: 中国大陆,语言: 汉语普通话,2021-12-05(中国大陆),,集数: 16,单集片长: 38分钟,又名: Who is The Murderer,IMDb: tt13092402,谁是凶手,https://www.douban.com/doubanapp/dispatch?uri=/tv/35180907,导演: 孙皓,爱奇艺视频,VIP免费观看
7.1,374551人评价,10.7%,10.7%,39.3%,5.9%,1.3%,编剧: 祖若蒙 / 于小千 / 佟睦,孙红雷 / 张艺兴 / 刘奕君 / 吴越 / 江疏影 / 王志飞 / 刘之冰 / 吴晓亮 / 宁理 / 车晓 / 苏可 / 谭凯 / 侯长荣 / 孙浩 / 周晓鸥 / 王骏迪 / 周知 / 赵小锐 / 郑晓宁 / 姜瑞佳 / 葛四 / 孙筱钧 / 齐超 / 李飞 / 赵卫国 / 郭秋成 / 张弓 / 文予琪 / 刘扬 / 王妍之 / 张皓然 / 杨雨潼 / 张浩天 / 刘柠昊 / 单思杰 / 陈芷琰 / 曹艳艳 / 杨奇雨 / 周凯文 / 田璐 / 成止微 / 项洪 / 周涌海 / 李先亮 / 周宸阳 / 常铖 / 栾茗媛 / 丁志勇 / 张继南 / 朱怀旭 / 付美 / 赵晓光 / 曹阳 / 单文彬 / 吕昕更多...,类型: 剧情 / 犯罪,制片国家/地区: 中国大陆,语言: 汉语普通话,2021-08-09(中国大陆),,集数: 28,单集片长: 44分钟,又名: Crime Crackdown,IMDb: tt15199554,扫黑风暴,https://www.douban.com/doubanapp/dispatch?uri=/tv/35202793,导演: 五百,腾讯视频,VIP免费观看
7.7,291953人评价,23.7%,23.7%,25.3%,4.4%,1.3%,编剧: 李晓明 / 秦雯 / 周游 / 李汝俏 / 张斌 / 关景峰 / 陈婷,朱一龙 / 童瑶 / 王志文 / 王阳 / 朱珠 / 李强 / 张子贤 / 姚安濂 / 袁文康 / 代旭 / 陈伟栋 / 宿宇杰 / 焦刚 / 李培铭 / 张杨 / 夏铭浩 / 沈晓海 / 薛亦伦 / 孙斌 / 石强 / 季叶翠 / 石文中 / 刘丰硕 / 秦越 / 田凯 / 陈曦 / 卢钲 / 吴名 / 冯可 / 翟中星 / 孙中艺 / 过齐鸣 / 孙娇 / 茹天 / 屈刚 / 李斌更多...,类型: 剧情 / 悬疑,制片国家/地区: 中国大陆,语言: 汉语普通话,2021-06-07(中国大陆),,集数: 43,单集片长: 45分钟,又名: The Rebel,IMDb: tt12199174,叛逆者,https://www.douban.com/doubanapp/dispatch?uri=/tv/34949767,导演: 周游,爱奇艺视频,VIP免费观看
3.8,69627人评价,2.2%,2.2%,21.3%,28.4%,44.4%,编剧: 居维桢,鞠婧祎 / 曾舜晞 / 汪卓成 / 王奕婷 / 李奕臻 / 李昀锐 / 曹翠芬 / 翁虹 / 黄海冰更多...,类型: 剧情 / 爱情 / 古装,制片国家/地区: 中国大陆,语言: 汉语普通话,2021-10-17(中国大陆),,集数: 40,单集片长: 45分钟,又名: 慕南枝,,嘉南传,https://www.douban.com/doubanapp/dispatch?uri=/tv/32486616,导演: 智磊 / 符策欣,芒果TV,VIP免费观看
