score,review,5star,4star,3star,2star,1star,director,writer,actor,genre,country,language,Premiere,season,Episode,Episode Length,aka,IMDb,name,link-href,channel,permission
8.4,104719人评价,43.0%,43.0%,15.9%,1.6%,1.3%,导演: 张黎 / 韩晓军 / 沈严 / 刘海波 / 滕华涛 / 林妍 / 曹盾 / 刘江 / 姚晓峰 / 李宁 / 汪俊 / 程源海 / 彭三源 / 杨文军 / 杨阳,编剧: 梁振华 / 董哲 / 高璇 / 任宝茹 / 黄彦威 / 李海蜀 / 费慧君 / 李晓亮 / 徐速 / 冯骥 / 六六 / 彭三源 / 郭澄骏 / 沈芷凝 / 李田 / 西贝 / 吴忠全 / 周萌 /,张嘉益 / 周一围 / 谭卓 / 张天爱 / 何蓝逗 / 梅婷 / 雷佳音 / 倪妮 / 张静初 / 蒋欣 / 朱亚文 / 徐璐 / 赵魏 / 尹昉 / 杨洋 / 赵今麦 / 张云龙 / 任重 / 陈数 / 陆毅 / 阚清子 / 黄景瑜 / 李小冉 / 张晞临 / 刘敏涛 / 贾乃亮 / 倪大红 / 奚美娟 / 张萌 / 靳东 / 孙佳雨 / 毛晓慧 / 黄志忠 / 王自健 / 邓伦 / 李沁 / 董洁 / 刘琳 / 李百惠 / 海清 / 冯绍峰 / 孙俪 / 董璇 / 涂松岩 / 保剑锋 / 段博文 / 王建国更多...,类型: 剧情,制片国家/地区: 中国大陆,语言: 汉语普通话,2020-09-29(中国大陆),,集数: 20,单集片长: 40分钟,又名: With You,IMDb: tt12342516,在一起,https://www.douban.com/doubanapp/dispatch?uri=/tv/34991672,腾讯视频,VIP免费观看
8.4,104719人评价,43.0%,43.0%,15.9%,1.6%,1.3%,导演: 张黎 / 韩晓军 / 沈严 / 刘海波 / 滕华涛 / 林妍 / 曹盾 / 刘江 / 姚晓峰 / 李宁 / 汪俊 / 程源海 / 彭三源 / 杨文军 / 杨阳,编剧: 梁振华 / 董哲 / 高璇 / 任宝茹 / 黄彦威 / 李海蜀 / 费慧君 / 李晓亮 / 徐速 / 冯骥 / 六六 / 彭三源 / 郭澄骏 / 沈芷凝 / 李田 / 西贝 / 吴忠全 / 周萌 /,张嘉益 / 周一围 / 谭卓 / 张天爱 / 何蓝逗 / 梅婷 / 雷佳音 / 倪妮 / 张静初 / 蒋欣 / 朱亚文 / 徐璐 / 赵魏 / 尹昉 / 杨洋 / 赵今麦 / 张云龙 / 任重 / 陈数 / 陆毅 / 阚清子 / 黄景瑜 / 李小冉 / 张晞临 / 刘敏涛 / 贾乃亮 / 倪大红 / 奚美娟 / 张萌 / 靳东 / 孙佳雨 / 毛晓慧 / 黄志忠 / 王自健 / 邓伦 / 李沁 / 董洁 / 刘琳 / 李百惠 / 海清 / 冯绍峰 / 孙俪 / 董璇 / 涂松岩 / 保剑锋 / 段博文 / 王建国更多...,类型: 剧情,制片国家/地区: 中国大陆,语言: 汉语普通话,2020-09-29(中国大陆),,集数: 20,单集片长: 40分钟,又名: With You,IMDb: tt12342516,在一起,https://www.douban.com/doubanapp/dispatch?uri=/tv/34991672,爱奇艺视频,VIP免费观看
5.8,98551人评价,8.5%,8.5%,40.7%,21.3%,12.0%,导演: 陈刚 / 曹薇 / 吴寒,编剧: 曹薇 / 张妙,蔡徐坤 / Lalisa Manobal / 陈嘉桦 / 肖佳 / 林宥嘉 / 汪苏泷 / 谢娜更多...,类型: 真人秀,制片国家/地区: 中国大陆,语言: 汉语普通话,2020-03-12(中国大陆),季数: 2,集数: 24,单集片长: 82分钟,"又名: 青春有你2 / 青春有你 女生版 / 年少有你 / Girls, Up! / Youth With You",,青春有你 第二季,https://www.douban.com/doubanapp/dispatch?uri=/tv/33412881,爱奇艺视频,VIP免费观看
7.0,112141人评价,10.6%,10.6%,42.7%,6.8%,0.9%,导演: 臧溪川,编剧: 王沐 / 张恬怡 / 周乔,朱亚文 / 金晨 / 耿乐 / 刘奕君 / 徐棵二 / 倪大红更多...,类型: 爱情 / 悬疑 / 犯罪,制片国家/地区: 中国大陆,语言: 汉语普通话,2020-06-02(中国大陆),,集数: 12,单集片长: 42分钟,又名: 绑架游戏 / 绑架游戏网络剧 / Kidnapping Game,IMDb: tt12434326,十日游戏,https://www.douban.com/doubanapp/dispatch?uri=/tv/26986843,爱奇艺视频,VIP免费观看
7.5,58697人评价,18.6%,18.6%,28.2%,4.9%,2.1%,导演: 吕行,编剧: 李卓 / 侯蓓 / 魏军,赵又廷 / 白敬亭 / 魏大勋 / 乔欣 / 庞瀚辰 / 张子贤 / 霍政谚 / 左小青 / 刘畅 / 郝平 / 刘佳 / 赵晓苏 / 林鹏 / 韩秋池 / 赵晖 / 袁满 / 魏智 / 赵昱童 / 任东霖 / 吕一 / 王鹤润 / 代旭 / 卜冠今 / 杨雨婷 / 梁振伦 / 仁龙 / 王玉宁 / 张艺文 / 孙楚鸿 / 刘启恒 / 田昊 / 吴乙彤 / 夏星 / 薛傲 / 向昊 / 赵煊 / 赵岩松 / 孟祥亮 / 毕瀚文 / 吴陈超 / 陈梓洋 / 刘顾浩 / 朱帅 / 李新晨 / 王子谦 / 卢艺 / 卢钲 / 包罗君 / 黄晨 / 茹天 / 艾平 / 李斌 / 程世宇 / 吕行 / 张玉峰 / 李佳宁更多...,类型: 剧情,制片国家/地区: 中国大陆,语言: 汉语普通话,2020-09-04(中国大陆),,集数: 41,单集片长: 45分钟,,IMDb: tt12987608,平凡的荣耀,https://www.douban.com/doubanapp/dispatch?uri=/tv/30186581,,
9.0,74683人评价,61.8%,61.8%,8.1%,0.8%,0.3%,导演: 秦博,,涂松岩 / 高亚麟 / 王耀庆 / 秦博 / 韩童生 / 郎月婷 / 辛柏青 / 王仁君 / 寇振海 / 张钧甯 / 许文广 / 阿云嘎更多...,类型: 纪录片,制片国家/地区: 中国大陆,语言: 汉语普通话,2020-01-15(中国大陆),,集数: 12,单集片长: 32分钟,又名: The Firsts in Life,,人生第一次,https://www.douban.com/doubanapp/dispatch?uri=/tv/34945795,优酷视频,免费观看
9.0,74683人评价,61.8%,61.8%,8.1%,0.8%,0.3%,导演: 秦博,,涂松岩 / 高亚麟 / 王耀庆 / 秦博 / 韩童生 / 郎月婷 / 辛柏青 / 王仁君 / 寇振海 / 张钧甯 / 许文广 / 阿云嘎更多...,类型: 纪录片,制片国家/地区: 中国大陆,语言: 汉语普通话,2020-01-15(中国大陆),,集数: 12,单集片长: 32分钟,又名: The Firsts in Life,,人生第一次,https://www.douban.com/doubanapp/dispatch?uri=/tv/34945795,腾讯视频,免费观看
9.0,74683人评价,61.8%,61.8%,8.1%,0.8%,0.3%,导演: 秦博,,涂松岩 / 高亚麟 / 王耀庆 / 秦博 / 韩童生 / 郎月婷 / 辛柏青 / 王仁君 / 寇振海 / 张钧甯 / 许文广 / 阿云嘎更多...,类型: 纪录片,制片国家/地区: 中国大陆,语言: 汉语普通话,2020-01-15(中国大陆),,集数: 12,单集片长: 32分钟,又名: The Firsts in Life,,人生第一次,https://www.douban.com/doubanapp/dispatch?uri=/tv/34945795,哔哩哔哩,免费观看
6.1,169385人评价,8.6%,8.6%,44.0%,16.5%,8.4%,导演: 安建,编剧: 六六 / 九枚玉 / 颜立维,孙俪 / 罗晋 / 张萌 / 王自健 / 田雷 / 孙佳雨 / 杨皓宇 / 张晓谦 / 海清 / 郭涛 / 奚美娟 / 韩童生 / 李宗翰 / 丁嘉丽 / 白志迪 / 胡可 / 郝平 / 王艺哲 / 梁超 / 代乐乐 / 涂凌 / 杨昆 / 丁勇岱 / 董可飞 / 王志强 / 康群智 / 陈牧扬 / 迟蓬 / 王景烁 / 吴玉芳 / 闫学晶 / 翟小兴 / 侯凯文 / 陈烨林 / 陆玲 / 崔奕 / 刘涛 / 钱洁 / 孙艳 / 孙亮 / 张雯 / 赵峥 / 简宇熙 / 刘洁 / 徐囡楠 / 郑瑾瑜 / 夏德俊 / 朱泳腾 / 苇青 / 郭家铭 / 马亮 / 张开泰 / 秦焰 / 安建 / 张喜前 / 李凤绪 / 陈冠宁 / 晨阳 / 海铃 / 白庆琳 / 李菁 / 韦奕波 / 田淼 / 万美汐 / 卢钲 / 徐才根 / 贺彬 / 陈颢文 / 宋宁 / 高一清 / 是安 / 周野芒 / 牛银红 / 王嘉绮 / 王远达 / 钟卫华 / 周知 / 林夕 / 李菁菁 / 朱诚亿 / 于恒 / 杨大鹏 / 冯晖 / 林栋甫 / 邵逸凡更多...,类型: 剧情 / 爱情,制片国家/地区: 中国大陆,语言: 汉语普通话,2020-02-21(中国大陆),,集数: 53,单集片长: 45分钟,又名: 卖房子的人 / I Will Find You a Better Home / Your Home is My Business,IMDb: tt11172878,安家,https://www.douban.com/doubanapp/dispatch?uri=/tv/30482003,腾讯视频,VIP免费观看
7.8,49483人评价,24.9%,24.9%,25.0%,3.5%,0.8%,导演: 马艺恒,编剧: 武悠 / 胖三井,于济玮 / 王燕阳 / 王若珊 / 马泽涵 / 黄日莹 / 王星玮 / 郝帅 / 杜亚飞 / 黄文豪 / 马东延 / 段秋旭 / 费龙 / 刘耀元 / 马梓涵 / 黄凯翔 / 段炼 / 梅俪儿 / 张鹏飞 / 靳光正 / 于白水 / 赵震宇 / 王璟彦 / 马赛 / 杨彩虹 / 于诚群 / 钟鸣 / 刘丰硕 / 秦易瀚 / 何泽元 / 陈明 / 苗强 / 安钦夫 / 程玉英 / 明俊臣 / 黄吉 / 过齐鸣 / 索安琦 / 陈九涵 / 耿一正 / 张雍 / 赵铁人 / 杨卿 / 金亚飞 / 杨春雷 / 彭博 / 刘源 / 孟涛更多...,类型: 爱情 / 悬疑 / 武侠 / 古装,制片国家/地区: 中国大陆,语言: 汉语普通话,2020-04-08(中国大陆),,集数: 24,单集片长: 40分钟,又名: Ancient Detective,IMDb: tt12299438,侠探简不知,https://www.douban.com/doubanapp/dispatch?uri=/tv/30371563,优酷视频,VIP免费观看
8.2,68940人评价,34.9%,34.9%,19.3%,2.8%,0.7%,导演: 槐佳佳,编剧: 边曦 / R·C,郭盛 / 翟昱霖 / 皇贞季 / 图特哈蒙 / 曹云图 / 豆糕送你走 / 叮当 / 山新 / 佟心竹 / 藤新 / 李铫更多...,类型: 喜剧 / 动作 / 动画 / 历史,制片国家/地区: 中国大陆,语言: 汉语普通话,2020-04-10(中国大陆),季数: 1,集数: 12,单集片长: 17分钟,又名: White Cat Legend,,大理寺日志,https://www.douban.com/doubanapp/dispatch?uri=/tv/30395911,哔哩哔哩,VIP免费观看
7.4,45080人评价,19.5%,19.5%,26.1%,3.9%,5.8%,导演: 吴彤,,贾玲 / 郎朗 / 范丞丞 / 杨迪 / 周深 / 沙溢 / 沈腾 / 关晓彤 / 江疏影 / 任嘉伦 / 丁禹兮 / 吉娜·爱丽丝 / 杨丽萍 / 鞠婧祎 / 小沈阳更多...,类型: 真人秀,制片国家/地区: 中国大陆,语言: 汉语普通话,2020-06-06(中国大陆),,集数: 12,单集片长: 90分钟,又名: 青春环游记2,,青春环游记 第二季,https://www.douban.com/doubanapp/dispatch?uri=/tv/34880852,芒果TV,VIP免费观看
7.4,45080人评价,19.5%,19.5%,26.1%,3.9%,5.8%,导演: 吴彤,,贾玲 / 郎朗 / 范丞丞 / 杨迪 / 周深 / 沙溢 / 沈腾 / 关晓彤 / 江疏影 / 任嘉伦 / 丁禹兮 / 吉娜·爱丽丝 / 杨丽萍 / 鞠婧祎 / 小沈阳更多...,类型: 真人秀,制片国家/地区: 中国大陆,语言: 汉语普通话,2020-06-06(中国大陆),,集数: 12,单集片长: 90分钟,又名: 青春环游记2,,青春环游记 第二季,https://www.douban.com/doubanapp/dispatch?uri=/tv/34880852,爱奇艺视频,VIP免费观看
9.1,96885人评价,64.8%,64.8%,6.6%,1.3%,0.9%,导演: 温沁函,编剧: 陆放,李宇春 / 黄子韬 / 热狗 / 马思唯 / 丁震 / 里奇·布莱恩 / 马伯骞更多...,类型: 音乐 / 真人秀,制片国家/地区: 中国大陆,语言: 汉语普通话 / 英语,2020-08-22(中国大陆),季数: 1,集数: 12,单集片长: 75分钟,又名: Rap for Youth,,说唱新世代,https://www.douban.com/doubanapp/dispatch?uri=/tv/35134297,,
8.0,206810人评价,29.6%,29.6%,19.6%,3.8%,1.6%,导演: 王伟,编剧: 蒲维 / 黄琛,李易峰 / 金晨 / 王龙正 / 牛骏峰 / 施诗 / 王小毅 / 李强 / 刘伟 / 刘洁 / 周知 / 杨皓宇 / 罗京民 / 方舟波 / 宋家腾 / 葛四 / 任洛敏 / 韩烨洲 / 赵成顺 / 张浩天 / 张兰 / 赵蕴卓更多...,类型: 剧情,制片国家/地区: 中国大陆,语言: 汉语普通话,2020-11-06(中国大陆),,集数: 51,单集片长: 45分钟,又名: Fearless Whispers,IMDb: tt13430112,隐秘而伟大,https://www.douban.com/doubanapp/dispatch?uri=/tv/27663998,腾讯视频,VIP免费观看
8.0,206810人评价,29.6%,29.6%,19.6%,3.8%,1.6%,导演: 王伟,编剧: 蒲维 / 黄琛,李易峰 / 金晨 / 王龙正 / 牛骏峰 / 施诗 / 王小毅 / 李强 / 刘伟 / 刘洁 / 周知 / 杨皓宇 / 罗京民 / 方舟波 / 宋家腾 / 葛四 / 任洛敏 / 韩烨洲 / 赵成顺 / 张浩天 / 张兰 / 赵蕴卓更多...,类型: 剧情,制片国家/地区: 中国大陆,语言: 汉语普通话,2020-11-06(中国大陆),,集数: 51,单集片长: 45分钟,又名: Fearless Whispers,IMDb: tt13430112,隐秘而伟大,https://www.douban.com/doubanapp/dispatch?uri=/tv/27663998,芒果TV,VIP免费观看
5.9,57206人评价,4.9%,4.9%,52.6%,19.1%,7.0%,导演: 徐驰,编剧: 陈丽雯 / 江月华,周雨彤 / 龚俊 / 金泽 / 吴曼思,类型: 剧情 / 爱情,制片国家/地区: 中国大陆,语言: 汉语普通话,2020-10-29(中国大陆),,集数: 35,单集片长: 45分钟,又名: 我们从结婚开始恋爱 / Begin Again,IMDb: tt12256822,从结婚开始恋爱,https://www.douban.com/doubanapp/dispatch?uri=/tv/34908089,芒果TV,VIP免费观看
8.0,148898人评价,34.7%,34.7%,19.8%,3.8%,2.8%,导演: 惠楷栋 / 孙兆一 / 王成欣,编剧: 渝州夜来 / 水如天 / 久任,黄晓明 / 尹正 / 佘诗曼 / 米热 / 刘敏 / 李泽锋 / 金士杰 / 檀健次 / 唐曾 / 黄圣依 / 杜淳 / 白冰 / 马苏 / 李春嫒 / 方安娜 / 汤晶媚 / 黄星羱 / 张译兮 / 迟帅 / 黑子 / 王茂蕾 / 李依晓 / 米雪 / 高雨儿 / 侯岩松 / 雷汉 / 温海波 / 刘泊霄 / 张天韵 / 孙迪更多...,类型: 剧情 / 爱情,制片国家/地区: 中国大陆,语言: 汉语普通话,2020-03-20(中国大陆),,集数: 49,单集片长: 45分钟,又名: Winter Begonia,IMDb: tt12003266,鬓边不是海棠红,https://www.douban.com/doubanapp/dispatch?uri=/tv/30291088,爱奇艺视频,VIP免费观看
8.7,88483人评价,51.7%,51.7%,11.4%,1.5%,0.6%,导演: 何舒 / 陈晓翎,编剧: 瞿绍婷,何炅 / 撒贝宁 / 刘昊然 / 张若昀 / 白敬亭 / 杨蓉更多...,类型: 真人秀,制片国家/地区: 中国大陆,语言: 汉语普通话,2020-12-24(中国大陆),季数: 6,集数: 24,单集片长: 100分钟,又名: Who's the Murderer?,,明星大侦探 第六季,https://www.douban.com/doubanapp/dispatch?uri=/tv/35196767,芒果TV,VIP免费观看
9.0,53743人评价,56.6%,56.6%,5.4%,0.2%,0.1%,导演: 肖姝,,,类型: 纪录片,制片国家/地区: 中国大陆,语言: 汉语普通话 / 长沙话,2020-10-30(中国大陆),,集数: 10,单集片长: 40分钟,又名: 守护解放西 第二季 / 解放西2 / 星城卫士 · 守护解放西2,,守护解放西2,https://www.douban.com/doubanapp/dispatch?uri=/tv/35231039,咪咕视频,免费观看
9.0,53743人评价,56.6%,56.6%,5.4%,0.2%,0.1%,导演: 肖姝,,,类型: 纪录片,制片国家/地区: 中国大陆,语言: 汉语普通话 / 长沙话,2020-10-30(中国大陆),,集数: 10,单集片长: 40分钟,又名: 守护解放西 第二季 / 解放西2 / 星城卫士 · 守护解放西2,,守护解放西2,https://www.douban.com/doubanapp/dispatch?uri=/tv/35231039,哔哩哔哩,免费观看
6.4,164613人评价,15.0%,15.0%,37.4%,15.8%,8.2%,导演: 张开宙,编剧: 朱朱,王凯 / 江疏影 / 任敏 / 杨玏 / 边程 / 叶祖新 / 喻恩泰 / 王楚然 / 刘钧 / 吴越 / 许龄月 / 曹曦文 / 张天爱 / 冯晖 / 张本煜 / 谭希和 / 陈伟栋 / 初俊辰 / 金依滢 / 陆星 / 丁嘉文 / 李雅男 / 褚峰 / 郑皓原 / 陆妍淇 / 何明翰 / 季晨 / 许潇晗 / 郭虹 / 刘子鹤 / 周帅 / 田璐菡 / 胡浩博 / 任学海 / 任山 / 杨烁 / 王媛可 / 康群智 / 许毛毛 / 何建泽 / 蒋沁芸 / 胡小庭 / 邓英 / 丁禹兮 / 张欣源 / 车晓 / 赵达更多...,类型: 剧情 / 古装,制片国家/地区: 中国大陆,语言: 汉语普通话,2020-04-07(中国大陆),,集数: 70,单集片长: 45分钟,又名: 孤城闭 / Held In the Lonely Castle / Serenade of Peaceful Joy,IMDb: tt10380642,清平乐,https://www.douban.com/doubanapp/dispatch?uri=/tv/26759908,,
6.9,147353人评价,13.2%,13.2%,42.2%,9.8%,2.8%,导演: 朱锐斌,编剧: 马佳,吴倩 / 张新成 / 周历杰 / 楚月 / 曹博 / 何宣林 / 魏天浩 / 韩玖诺 / 秦天宇 / 武大靖 / 仉上明珠更多...,类型: 剧情 / 爱情 / 运动,制片国家/地区: 中国大陆,语言: 汉语普通话,2020-03-19(中国大陆),,集数: 40,单集片长: 45分钟,又名: Skate Into Love,IMDb: tt11958170,冰糖炖雪梨,https://www.douban.com/doubanapp/dispatch?uri=/tv/30327835,优酷视频,VIP免费观看
5.8,49100人评价,11.7%,11.7%,31.3%,20.8%,15.6%,导演: 邹集城 / 刘方,编剧: 王自蹊 / 于海林 / 马明 / 钟静,胡一天 / 陈哲远 / 梁洁 / 梁婧娴 / 罗嘉良 / 毛林林 / 郑斌辉 / 周骏超 / 邵芸 / 孟丽 / 赵樱子 / 王禛 / 宋文作 / 周斌 / 晋松 / 李健仁 / 徐洁儿 / 张璇 / 丁可 / 侯晓童更多...,类型: 武侠 / 古装,制片国家/地区: 中国大陆,语言: 汉语普通话,2020-01-16(中国大陆),,集数: 44,单集片长: 45分钟,又名: 新绝代双骄 / Handsome Siblings,IMDb: tt11541444,绝代双骄,https://www.douban.com/doubanapp/dispatch?uri=/tv/26986804,爱奇艺视频,VIP免费观看
5.8,49100人评价,11.7%,11.7%,31.3%,20.8%,15.6%,导演: 邹集城 / 刘方,编剧: 王自蹊 / 于海林 / 马明 / 钟静,胡一天 / 陈哲远 / 梁洁 / 梁婧娴 / 罗嘉良 / 毛林林 / 郑斌辉 / 周骏超 / 邵芸 / 孟丽 / 赵樱子 / 王禛 / 宋文作 / 周斌 / 晋松 / 李健仁 / 徐洁儿 / 张璇 / 丁可 / 侯晓童更多...,类型: 武侠 / 古装,制片国家/地区: 中国大陆,语言: 汉语普通话,2020-01-16(中国大陆),,集数: 44,单集片长: 45分钟,又名: 新绝代双骄 / Handsome Siblings,IMDb: tt11541444,绝代双骄,https://www.douban.com/doubanapp/dispatch?uri=/tv/26986804,埋堆堆,VIP免费观看
7.4,60455人评价,18.8%,18.8%,35.3%,5.2%,1.1%,导演: 危天行 / 黄成希,编剧: 米二,曹云图 / 小连杀 / 彭尧 / 宝木中阳 / 张杰,类型: 动画,制片国家/地区: 中国大陆,语言: 汉语普通话,2020-04-24(中国大陆),季数: 3,集数: 8,单集片长: 27分钟,又名: 一人之下 第3季 / 一人之下入世篇 / The Outcast 3,,一人之下 第三季,https://www.douban.com/doubanapp/dispatch?uri=/tv/34456079,腾讯视频,VIP免费观看
5.5,66715人评价,13.6%,13.6%,27.6%,30.4%,17.6%,导演: 何澍培,编剧: 刘小溪 / 孙莹,罗云熙 / 陈钰琪 / 邹廷威 / 田依桐 / 赵文浩 / 权沛伦 / 鲍天琦 / 李宗翰 / 张竣杰更多...,类型: 武侠 / 古装,制片国家/地区: 中国大陆,语言: 汉语普通话,2020-05-28(中国大陆),,集数: 48,单集片长: 45分钟,又名: And The Winner Is Love,IMDb: tt12363144,月上重火,https://www.douban.com/doubanapp/dispatch?uri=/tv/30304036,爱奇艺视频,VIP免费观看
5.5,66715人评价,13.6%,13.6%,27.6%,30.4%,17.6%,导演: 何澍培,编剧: 刘小溪 / 孙莹,罗云熙 / 陈钰琪 / 邹廷威 / 田依桐 / 赵文浩 / 权沛伦 / 鲍天琦 / 李宗翰 / 张竣杰更多...,类型: 武侠 / 古装,制片国家/地区: 中国大陆,语言: 汉语普通话,2020-05-28(中国大陆),,集数: 48,单集片长: 45分钟,又名: And The Winner Is Love,IMDb: tt12363144,月上重火,https://www.douban.com/doubanapp/dispatch?uri=/tv/30304036,腾讯视频,VIP免费观看
8.1,109618人评价,35.3%,35.3%,19.3%,3.1%,2.2%,导演: 李豪凌,编剧: 墨香铜臭 / 春日幽铃 / 蜜饺 / 桃玖玖,姜广涛 / 马正阳 / 黄莺 / 文森 / 胡良伟 / 山新 / 吴磊 / 白雪岑 / 陶典 / 路知行 / 邱秋更多...,类型: 剧情 / 动画,制片国家/地区: 中国大陆,语言: 汉语普通话,2020-10-31(中国大陆),,集数: 12,单集片长: 35分钟,又名: 天官赐福动画版,IMDb: tt13375866,天官赐福,https://www.douban.com/doubanapp/dispatch?uri=/tv/34908091,哔哩哔哩,VIP免费观看
4.8,43313人评价,6.8%,6.8%,29.1%,28.1%,26.6%,导演: 智磊,编剧: 张延斌,鞠婧祎 / 宋威龙 / 毕雯珺 / 王瑞昌 / 陈奕龙 / 朱圣祎 / 张鑫 / 王劲松 / 张双利 / 龚蓓苾 / 张昊唯 / 于波 / 张延斌 / 王策 / 杨子骅 / 谭建昌 / 萧松原 / 陈颢文 / 杨奇雨 / 张政勇 / 王浩钧 / 毛方圆 / 徐杨 / 李鲲 / 赵乾屹更多...,类型: 古装,制片国家/地区: 中国大陆,语言: 汉语普通话,2020-07-23(中国大陆),,集数: 36,单集片长: 43分钟,又名: 云上学堂 / 云上恋歌,IMDb: tt10423732,漂亮书生,https://www.douban.com/doubanapp/dispatch?uri=/tv/30463452,爱奇艺视频,VIP免费观看
6.7,172651人评价,14.4%,14.4%,37.8%,11.6%,5.4%,导演: 吴梦知 / 晏吉,编剧: 莫乃珊,宁静 / 张雨绮 / 黄圣依 / 伊能静 / 万茜 / 金晨 / 吴昕 / 郁可唯 / 蓝盈莹 / 张含韵 / 李斯丹妮 / 王霏霏 / 孟佳 / 袁咏琳 / 白冰 / 张萌 / 沈梦辰 / 黄龄 / 钟丽缇 / 郑希怡 / 王丽坤 / 丁当 / 阿朵 / 金莎 / 刘芸 / 陈松伶 / 海陆 / 王智 / 许飞 / 朱婧汐 / 黄晓明 / 杜华 / 赵兆 / 陈琦沅 / 魏大勋 / 杜海涛 / 彭磊 / 赵梦 / 庞宽 / 杨澜 / 霍汶希 / 李佳琦更多...,类型: 真人秀,制片国家/地区: 中国大陆,语言: 汉语普通话,2020-06-12(中国大陆),,集数: 12,单集片长: 100分钟,又名: 乘风破浪的姐姐们 / Older Sisters Who Brave the Winds and Waves / Sisters Who Make Waves,,乘风破浪的姐姐 第一季,https://www.douban.com/doubanapp/dispatch?uri=/tv/34894589,芒果TV,VIP免费观看
6.3,113775人评价,7.0%,7.0%,50.2%,13.8%,4.2%,导演: 黎志,编剧: 张五居 / 钟恩淑 / 韩三台 / 陆十三峰,关晓彤 / 卜冠今 / 李庚希 / 董思怡 / 金世佳 / 牛骏峰 / 王安宇 / 曹恩齐 / 徐绍瑛更多...,类型: 剧情 / 爱情,制片国家/地区: 中国大陆,语言: 汉语普通话,2020-07-14(中国大陆),,集数: 42,单集片长: 50分钟,又名: Twenty Your Life On,IMDb: tt11357988,二十不惑,https://www.douban.com/doubanapp/dispatch?uri=/tv/34428631,爱奇艺视频,VIP免费观看
7.0,102368人评价,11.2%,11.2%,40.1%,7.6%,2.0%,导演: 张伟克,编剧: 宝盖丁 / 钟艺 / 胡越 / 王雪娇 / 王若璠 / 吴思潇 / 李丽莎 / 左煜 / 李里 / 任佩琪 / 王月冕,胡一天 / 张云龙 / 肖燕 / 张会忠 / 曾泳醍 / 向云龙 / 乔骏达 / 甘露 / 石凉 / 王潇 / 张翔 / 德福 / 陆锋 / 凯洱 / 金刚 / 曹操 / 李保民 / 丁柳雁 / 丁一宣 / 王奕然 / 曹禹澄 / 张志伟 / 赵雍 / 何涌生 / 赵燕国彰 / 荣蓉 / 布莱恩 / 格桑 / 宋乃刚 / 李羽桐 / 马克苏 / 楼家辉 / 鲁姜豪 / 张金 / 郝通通 / 任笑兮 / 雷蒙 / 李季 / 籍翀 / 沈凯 / 艾然 / 汪飞 / 辜朝平 / 冯家 / 刘凯铭 / 彭杨斐 / 陈杰 / 回永新 / 李瑶瑶 / 陈瑞 / 徐蓓蓓 / 杨茉 / 丁瑶 / 顾欣怡 / 贺云峰 / 谷士静 / 余正涛 / 惠浩 / 马乾涛 / 魏博 / 韩晓 / 钟佩妍 / 王成龙 / 钱海鸥 / 段兰娟 / 赵鹏飞更多...,类型: 喜剧 / 悬疑,制片国家/地区: 中国大陆,语言: 汉语普通话,2020-03-24(中国大陆),,集数: 36,单集片长: 44分钟,又名: My Roommate Is a Detective,IMDb: tt12193120,民国奇探,https://www.douban.com/doubanapp/dispatch?uri=/tv/30474674,爱奇艺视频,VIP免费观看
6.9,156644人评价,18.7%,18.7%,35.3%,10.5%,5.8%,导演: 潘安子,编剧: 徐磊,朱一龙 / 毛晓彤 / 胡军 / 陈楚河 / 陈明昊 / 黄俊捷 / 黄梦莹 / 谢君豪 / 杨迪 / 瞿颖 / 刘畅 / 娃尔 / 乔振宇 / 邬立朋 / 淳于珊珊 / 范奕泽 / 吴泽南 / 钟嘉诚 / 杨云棹 / 张帆 / 余洺轩 / 王韵之 / 高其昌 / 刘羽琦 / 丹增晋美 / 何龙龙更多...,类型: 悬疑 / 冒险,制片国家/地区: 中国大陆,语言: 汉语普通话,2020-09-13(中国大陆),季数: 2,集数: 30,单集片长: 45分钟,又名: 盗墓笔记·重启·极海听雷 2 / 重启之极海听雷2,IMDb: tt13081166,重启之极海听雷 第二季,https://www.douban.com/doubanapp/dispatch?uri=/tv/35182499,爱奇艺视频,VIP免费观看
